id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SIX5	4	0.046337	0.082817	0.890752	125	2	-0.2349	0.14888	0.17418	0.986118	234	1	-0.2349
FOXN2	4	0.0011191	0.0037559	0.459354	10	2	-0.23193	0.10204	0.13731	0.986118	181	1	-0.23193
ZSCAN22	4	0.074212	0.12526	0.98761	172	2	-0.23115	0.98939	0.98967	0.998406	1334	0	-0.23115
CXCR5	4	0.0066888	0.018347	0.693207	35	3	-0.22763	0.94608	0.94609	0.998406	1273	0	-0.22763
TFAP4	4	0.00091211	0.003133	0.459354	8	3	-0.2185	0.22977	0.2413	0.986118	325	1	-0.2185
GATA5	4	0.082082	0.13713	0.993631	186	1	-0.21831	0.67738	0.6776	0.998406	911	0	-0.21831
MESP2	4	0.022353	0.044972	0.836696	71	2	-0.21681	0.83544	0.83738	0.998406	1127	0	-0.21681
HIC2	4	0.0083182	0.022231	0.709993	41	2	-0.21001	0.9905	0.99069	0.998406	1335	0	-0.21001
POU4F2	4	0.0025877	0.0077867	0.52599	20	2	-0.20947	0.67896	0.67919	0.998406	913	0	-0.20947
MYOD1	4	0.011458	0.027611	0.74604	50	2	-0.20875	0.40327	0.40415	0.986118	550	0	-0.20875
DLX3	4	0.01698	0.036236	0.784928	61	2	-0.20803	0.33086	0.33293	0.986118	453	1	-0.20803
DMRTA2	4	0.038448	0.070249	0.885242	106	2	-0.20713	0.95768	0.95792	0.998406	1289	0	-0.20713
ZFP1	4	0.024765	0.048754	0.836696	78	2	-0.20541	0.31817	0.32112	0.986118	434	1	-0.20541
CEBPZ	4	0.0081901	0.021909	0.709993	40	3	-0.20414	0.032528	0.059263	0.986118	78	1	-0.20414
FOXI3	4	0.0084758	0.022569	0.709993	42	2	-0.20365	0.97513	0.97504	0.998406	1311	0	-0.20365
ZNF444	4	0.068294	0.11679	0.956226	166	2	-0.20356	0.53867	0.53955	0.993051	729	0	-0.20356
ZNF765	4	0.0058474	0.016281	0.666517	33	3	-0.20226	0.92875	0.92898	0.998406	1252	0	-0.20226
CCR7	4	0.029357	0.056258	0.847417	87	2	-0.19862	0.63209	0.63265	0.998406	849	0	-0.19862
YBX2	4	0.007748	0.02081	0.709993	38	2	-0.19453	0.80407	0.8061	0.998406	1076	0	-0.19453
SEBOX	4	0.01496	0.033202	0.77663	57	2	-0.19235	0.75271	0.75348	0.998406	1011	0	-0.19235
CTCF	4	0.011096	0.026929	0.74604	48	2	-0.19174	0.97775	0.97765	0.998406	1317	0	-0.19174
ESRRG	4	0.046166	0.082575	0.890752	123	2	-0.19005	0.81042	0.81298	0.998406	1084	0	-0.19005
SOX8	4	0.030274	0.057687	0.847417	90	2	-0.18967	0.90815	0.9083	0.998406	1214	0	-0.18967
DUX4	4	0.033971	0.063352	0.847417	101	1	-0.18864	0.26505	0.27214	0.986118	365	1	-0.18864
TCF24	4	0.10273	0.15563	0.993631	210	1	-0.18703	0.93313	0.93341	0.998406	1258	0	-0.18703
IRX1	4	0.046886	0.083763	0.890752	126	2	-0.18691	0.46642	0.46758	0.986355	637	0	-0.18691
POU2F3	4	0.42946	0.43061	0.993631	566	1	-0.18575	0.97771	0.97761	0.998406	1316	0	-0.18575
SNAI3	4	0.29398	0.30577	0.993631	393	1	-0.1854	0.9954	0.99563	0.998406	1346	0	-0.1854
HES2	4	0.019817	0.040861	0.822001	67	2	-0.18011	0.32756	0.32994	0.986118	447	1	-0.18011
CEBPA	4	0.0015041	0.0048479	0.459354	13	2	-0.17962	0.77646	0.77778	0.998406	1047	0	-0.17962
MYOG	4	0.28597	0.29889	0.993631	384	1	-0.17947	0.52102	0.52181	0.990977	711	0	-0.17947
HNRNPK	4	0.05781	0.10019	0.914579	149	2	-0.17474	0.85566	0.85713	0.998406	1146	0	-0.17474
ZNF561	4	0.01569	0.034192	0.782933	59	2	-0.17447	0.62823	0.62886	0.998406	843	0	-0.17447
SIX3	4	0.030274	0.057687	0.847417	89	2	-0.1738	0.35462	0.3556	0.986118	482	1	-0.1738
HOXB2	4	0.33086	0.33794	0.993631	433	1	-0.17379	0.67484	0.67516	0.998406	909	0	-0.17379
RARA	4	0.033843	0.063162	0.847417	100	2	-0.17227	0.75965	0.76046	0.998406	1022	0	-0.17227
GLI1	4	0.30587	0.31615	0.993631	410	1	-0.17163	0.71172	0.71238	0.998406	953	0	-0.17163
NFATC1	4	0.4314	0.43253	0.993631	568	1	-0.16831	0.09451	0.1315	0.986118	172	1	-0.16831
TFAP2A	4	0.0094508	0.024195	0.726403	45	2	-0.16813	0.54032	0.54106	0.993051	733	0	-0.16813
PAX9	4	0.078406	0.1318	0.98761	180	2	-0.16804	0.35781	0.35871	0.986118	485	1	-0.16804
ZNF419	4	0.11359	0.16359	0.993631	218	1	-0.16728	0.19008	0.20802	0.986118	281	1	-0.16728
ZNF548	4	0.18375	0.21643	0.993631	282	1	-0.16713	0.96338	0.96352	0.998406	1298	0	-0.16713
IL17A	4	0.0056568	0.015782	0.666306	32	2	-0.16696	0.76091	0.76176	0.998406	1024	0	-0.16696
PRDM1	4	0.076508	0.12907	0.98761	175	2	-0.16602	0.97337	0.97336	0.998406	1308	0	-0.16602
HOXC5	4	0.03829	0.06997	0.885242	105	1	-0.16451	0.48331	0.48418	0.986355	662	0	-0.16451
KLF3	4	0.55783	0.55897	0.993631	735	0	-0.16431	0.93235	0.93253	0.998406	1257	0	-0.16431
IL2RA	4	0.0050216	0.014038	0.64703	28	2	-0.16406	0.81858	0.82121	0.998406	1099	0	-0.16406
HSPA1B	4	0.49361	0.49409	0.993631	655	0	-0.16361	0.99764	0.9977	0.998406	1350	0	-0.16361
ZBTB26	4	0.41227	0.41342	0.993631	536	1	-0.16272	0.91855	0.91874	0.998406	1235	0	-0.16272
HOXA6	4	0.14954	0.18995	0.993631	250	1	-0.15875	0.36337	0.36397	0.986118	493	1	-0.15875
MYRF	4	0.077138	0.12987	0.98761	177	2	-0.1587	0.72544	0.72607	0.998406	973	0	-0.1587
ZNF12	4	0.06161	0.10651	0.93439	155	2	-0.15812	0.18692	0.20533	0.986118	277	1	-0.15812
KLF16	4	0.062963	0.1085	0.936716	157	2	-0.15757	0.32811	0.33043	0.986118	448	1	-0.15757
MED11	4	0.055763	0.096984	0.909491	145	2	-0.15562	0.98702	0.98732	0.998406	1327	0	-0.15562
GTF3A	4	0.041495	0.074961	0.885242	114	2	-0.15464	0.68864	0.68915	0.998406	924	0	-0.15464
PRDM9	4	0.028913	0.055511	0.847417	86	1	-0.15426	0.11021	0.14361	0.986118	192	1	-0.15426
NR5A2	4	0.1502	0.1905	0.993631	251	1	-0.15326	0.99527	0.99552	0.998406	1345	0	-0.15326
ZNF333	4	0.026614	0.051759	0.842468	82	2	-0.15291	0.92553	0.92585	0.998406	1247	0	-0.15291
PTGDR2	4	0.2917	0.30383	0.993631	389	1	-0.14946	0.67452	0.67482	0.998406	908	0	-0.14946
ZNF285	4	0.36679	0.37034	0.993631	478	1	-0.14929	0.82567	0.82797	0.998406	1109	0	-0.14929
ZNF354C	4	0.29284	0.30488	0.993631	391	1	-0.14927	0.27382	0.28005	0.986118	377	1	-0.14927
MAFA	4	0.096569	0.15119	0.993631	204	1	-0.14919	0.21383	0.22719	0.986118	304	1	-0.14919
NR1D2	4	0.13304	0.17807	0.993631	237	1	-0.14889	0.98532	0.98567	0.998406	1323	0	-0.14889
MYC	4	0.027465	0.053232	0.846069	85	1	-0.14858	0.29455	0.29898	0.986118	404	1	-0.14858
ZSCAN31	4	0.033248	0.06226	0.847417	97	2	-0.14765	0.83022	0.83233	0.998406	1116	0	-0.14765
HOXB3	4	0.051226	0.090087	0.90154	136	2	-0.14716	0.64213	0.64254	0.998406	863	0	-0.14716
T	4	0.4976	0.49791	0.993631	661	0	-0.1454	0.92895	0.92922	0.998406	1253	0	-0.1454
USP22	4	0.087506	0.1451	0.993631	193	2	-0.1453	0.92012	0.92031	0.998406	1238	0	-0.1453
ZNF671	4	0.084162	0.14027	0.993631	188	1	-0.14362	0.91775	0.918	0.998406	1234	0	-0.14362
HES3	4	0.03325	0.06226	0.847417	98	2	-0.14094	0.16322	0.18578	0.986118	250	1	-0.14094
ATF1	4	0.05266	0.092235	0.902963	139	2	-0.14016	0.99728	0.99739	0.998406	1348	0	-0.14016
FOXB1	4	0.026014	0.050711	0.842468	81	1	-0.13968	0.6843	0.68448	0.998406	918	0	-0.13968
ONECUT1	4	0.010651	0.026204	0.74604	47	2	-0.1394	0.46318	0.4644	0.986355	634	0	-0.1394
ZBED6	4	0.139	0.18219	0.993631	241	1	-0.13899	0.82944	0.83147	0.998406	1115	0	-0.13899
FOXJ3	4	0.19261	0.22306	0.993631	289	1	-0.13844	0.89311	0.89411	0.998406	1195	0	-0.13844
DUXA	4	0.068093	0.11644	0.956226	165	2	-0.13837	0.069525	0.11358	0.986118	149	1	-0.13837
LYL1	4	0.43237	0.43351	0.993631	570	1	-0.13674	0.96738	0.96749	0.998406	1301	0	-0.13674
BACH2	4	0.28193	0.29544	0.993631	379	1	-0.13587	0.99128	0.99148	0.998406	1338	0	-0.13587
HOXB4	4	0.25442	0.27232	0.993631	349	1	-0.13565	0.81464	0.8176	0.998406	1090	0	-0.13565
RELB	4	0.01935	0.040194	0.822001	66	2	-0.13367	0.63972	0.64014	0.998406	859	0	-0.13367
YBX1	4	0.51718	0.51771	0.993631	688	0	-0.13347	0.95747	0.95766	0.998406	1287	0	-0.13347
FOXL2	4	0.3325	0.33944	0.993631	436	1	-0.13328	0.87239	0.87348	0.998406	1163	0	-0.13328
FOXB2	4	0.0092187	0.023763	0.726403	44	1	-0.13317	0.65894	0.65962	0.998406	890	0	-0.13317
HOMEZ	4	0.54032	0.54106	0.993631	713	0	-0.13237	0.64859	0.64928	0.998406	874	0	-0.13237
ZNF154	4	0.20639	0.23312	0.993631	301	1	-0.12972	0.35675	0.35766	0.986118	483	1	-0.12972
MBD2	4	0.039727	0.07233	0.885242	109	1	-0.12828	0.0062756	0.016171	0.938556	23	1	-0.12828
ZNF613	4	0.63488	0.6354	0.993631	843	0	-0.12817	0.95564	0.9558	0.998406	1285	0	-0.12817
PKNOX2	4	0.4797	0.48056	0.993631	632	0	-0.12761	0.92199	0.92229	0.998406	1239	0	-0.12761
CEBPD	4	0.42312	0.42419	0.993631	554	1	-0.12724	0.77766	0.77906	0.998406	1049	0	-0.12724
ASCL4	4	0.21937	0.24358	0.993631	311	1	-0.12718	0.91192	0.91214	0.998406	1220	0	-0.12718
ZNF343	4	0.095197	0.15026	0.993631	202	1	-0.12701	0.72092	0.72136	0.998406	966	0	-0.12701
JUNB	4	0.069704	0.11892	0.964846	167	2	-0.12684	0.77112	0.77218	0.998406	1040	0	-0.12684
LMX1B	4	0.17161	0.2068	0.993631	271	1	-0.1264	0.051873	0.090117	0.986118	116	1	-0.1264
IRF9	4	0.088312	0.14557	0.993631	195	1	-0.12634	0.73921	0.73975	0.998406	996	0	-0.12634
ZNF157	4	0.057062	0.099094	0.914579	147	2	-0.12568	0.48915	0.48967	0.986401	670	0	-0.12568
FOSL2	4	0.032953	0.061762	0.847417	96	2	-0.12518	0.35888	0.35971	0.986118	486	1	-0.12518
ZNF550	4	0.016548	0.035548	0.784928	60	2	-0.12374	0.9234	0.92377	0.998406	1242	0	-0.12374
ALX4	4	0.23705	0.25829	0.993631	332	1	-0.1232	0.70997	0.71064	0.998406	950	0	-0.1232
EGR2	4	0.025288	0.049545	0.836696	80	1	-0.1226	0.91523	0.91562	0.998406	1229	0	-0.1226
ZNF304	4	0.015085	0.033342	0.77663	58	2	-0.12204	0.81672	0.81951	0.998406	1095	0	-0.12204
ETV3	4	0.56778	0.56887	0.993631	747	0	-0.12172	0.98142	0.98158	0.998406	1321	0	-0.12172
HOXD9	4	0.46225	0.46347	0.993631	610	0	-0.1202	0.99162	0.99184	0.998406	1340	0	-0.1202
SCRT2	4	0.067493	0.11553	0.956226	164	2	-0.11896	0.9173	0.91767	0.998406	1233	0	-0.11896
KLF14	4	0.077771	0.13098	0.98761	179	2	-0.1189	0.77622	0.77754	0.998406	1046	0	-0.1189
ZNF530	4	0.2991	0.30995	0.993631	400	1	-0.11836	0.028913	0.053583	0.986118	70	1	-0.11836
CSF1	4	0.042808	0.077101	0.885761	117	2	-0.11826	0.25975	0.26759	0.986118	360	1	-0.11826
EN2	4	0.33957	0.34581	0.993631	444	1	-0.11807	0.97177	0.97188	0.998406	1307	0	-0.11807
HOXD1	4	0.38498	0.38778	0.993631	501	1	-0.11793	0.95323	0.95341	0.998406	1281	0	-0.11793
ZNF823	4	0.027018	0.052381	0.842468	84	2	-0.11717	0.86742	0.86839	0.998406	1158	0	-0.11717
RFX5	4	0.28482	0.29788	0.993631	382	1	-0.11679	0.98828	0.98867	0.998406	1331	0	-0.11679
OTX1	4	0.44723	0.44893	0.993631	587	0	-0.11676	0.21135	0.22503	0.986118	302	1	-0.11676
MYNN	4	0.14231	0.18466	0.993631	244	1	-0.11599	0.99298	0.99332	0.998406	1341	0	-0.11599
DLX6	4	0.043637	0.078347	0.889467	119	2	-0.1159	0.69415	0.69462	0.998406	932	0	-0.1159
ZNF200	4	0.053747	0.094001	0.907107	141	2	-0.1159	0.87645	0.87777	0.998406	1170	0	-0.1159
TFAP2D	4	0.53991	0.54067	0.993631	712	0	-0.113	0.87552	0.87685	0.998406	1168	0	-0.113
ELF5	4	0.046172	0.082583	0.890752	124	1	-0.11259	0.31204	0.31544	0.986118	427	1	-0.11259
PRRX1	4	0.57562	0.57664	0.993631	759	0	-0.11228	0.2773	0.28323	0.986118	382	1	-0.11228
ZNF425	4	0.095883	0.15069	0.993631	203	1	-0.11153	0.54197	0.54265	0.993051	737	0	-0.11153
BATF3	4	0.034592	0.064298	0.851631	102	2	-0.11044	0.7571	0.75784	0.998406	1018	0	-0.11044
ERG	4	0.052584	0.092117	0.902963	138	1	-0.11	0.26973	0.27639	0.986118	370	1	-0.11
TAL2	4	0.017866	0.037563	0.79293	64	2	-0.10953	0.92905	0.9293	0.998406	1254	0	-0.10953
ZIC1	4	0.21011	0.23599	0.993631	304	1	-0.10928	0.20327	0.21835	0.986118	294	1	-0.10928
YBX3	4	0.41549	0.41661	0.993631	541	1	-0.10892	0.60406	0.60495	0.997903	819	0	-0.10892
ZIC5	4	0.042973	0.077365	0.885761	118	2	-0.10839	0.9049	0.90516	0.998406	1209	0	-0.10839
GSX1	4	0.50068	0.50103	0.993631	666	0	-0.107	0.25352	0.2621	0.986118	354	1	-0.107
TBX4	4	0.42508	0.42608	0.993631	558	1	-0.10589	0.019468	0.037944	0.949303	54	1	-0.10589
PPARD	4	0.086182	0.14316	0.993631	191	2	-0.10575	0.96825	0.96825	0.998406	1303	0	-0.10575
ZNF777	4	0.24965	0.26861	0.993631	343	1	-0.10511	0.27672	0.28268	0.986118	381	1	-0.10511
ZNF791	4	0.09794	0.15215	0.993631	205	1	-0.10491	0.17353	0.19432	0.986118	263	1	-0.10491
CCL4	4	0.084867	0.14119	0.993631	189	2	-0.10473	0.0040641	0.011466	0.91293	16	1	-0.10473
NOBOX	4	0.45148	0.45289	0.993631	593	0	-0.10372	0.59361	0.59447	0.997903	804	0	-0.10372
BARHL2	4	0.12971	0.17537	0.993631	233	1	-0.10203	0.94829	0.94844	0.998406	1277	0	-0.10203
AP4B1	4	0.30531	0.31573	0.993631	409	1	-0.10197	0.90691	0.90694	0.998406	1211	0	-0.10197
SOX11	4	0.42116	0.42221	0.993631	550	1	-0.10177	0.77814	0.77957	0.998406	1050	0	-0.10177
SLAMF1	4	0.54485	0.54533	0.993631	719	0	-0.10117	0.87048	0.87156	0.998406	1161	0	-0.10117
PBX1	4	0.17993	0.21308	0.993631	277	1	-0.10088	0.10681	0.14103	0.986118	187	1	-0.10088
ZNF316	4	0.14099	0.18379	0.993631	243	1	-0.10064	0.90828	0.90845	0.998406	1215	0	-0.10064
FEZF2	4	0.10409	0.15669	0.993631	212	1	-0.10041	0.95514	0.95525	0.998406	1284	0	-0.10041
CD1C	4	0.023991	0.047654	0.836696	76	2	-0.1004	0.79329	0.7953	0.998406	1065	0	-0.1004
ZNF169	4	0.40878	0.41011	0.993631	533	1	-0.10019	0.98758	0.98801	0.998406	1329	0	-0.10019
MGA	4	0.36627	0.36987	0.993631	477	1	-0.099514	0.98867	0.98907	0.998406	1333	0	-0.099514
ATF4	4	0.080752	0.13524	0.98761	185	2	-0.099504	0.90299	0.90342	0.998406	1206	0	-0.099504
PAX6	4	0.5666	0.56754	0.993631	745	0	-0.099215	0.92543	0.92577	0.998406	1246	0	-0.099215
MSX2	4	0.14494	0.18636	0.993631	246	1	-0.099025	0.45899	0.4604	0.986355	630	0	-0.099025
IRF4	4	0.52611	0.527	0.993631	697	0	-0.098438	0.98664	0.98697	0.998406	1325	0	-0.098438
ZFP69B	4	0.041169	0.074507	0.885242	113	2	-0.098258	0.55863	0.55982	0.997066	757	0	-0.098258
ZNF415	4	0.0099534	0.024987	0.733857	46	1	-0.097788	0.90629	0.90648	0.998406	1210	0	-0.097788
LHX4	4	0.38292	0.38592	0.993631	497	1	-0.097384	0.48736	0.48792	0.986401	667	0	-0.097384
CDX2	4	0.24906	0.26819	0.993631	342	1	-0.09719	0.51503	0.51556	0.989561	703	0	-0.09719
POU6F1	4	0.0055389	0.015452	0.666306	31	1	-0.096363	0.30136	0.30535	0.986118	413	1	-0.096363
ST18	4	0.31984	0.32834	0.993631	421	1	-0.096023	0.9754	0.97529	0.998406	1312	0	-0.096023
IFNGR1	4	0.47057	0.47145	0.993631	622	0	-0.0953	0.98769	0.98811	0.998406	1330	0	-0.0953
ZNF558	4	0.37203	0.3754	0.993631	485	1	-0.095213	0.97638	0.97621	0.998406	1314	0	-0.095213
ZNF658	4	0.35302	0.35796	0.993631	460	1	-0.095188	0.93544	0.93574	0.998406	1262	0	-0.095188
ZNF197	4	0.061034	0.10555	0.93439	153	2	-0.094081	0.78616	0.78787	0.998406	1057	0	-0.094081
ZEB2	4	0.049808	0.088087	0.894774	133	2	-0.094068	0.84843	0.85002	0.998406	1141	0	-0.094068
JUN	4	0.24726	0.26677	0.993631	340	1	-0.093931	0.98846	0.98885	0.998406	1332	0	-0.093931
FOSB	4	0.26622	0.28203	0.993631	364	1	-0.093675	0.9124	0.91259	0.998406	1222	0	-0.093675
ZNF580	4	0.45759	0.45882	0.993631	603	0	-0.093348	0.90791	0.908	0.998406	1213	0	-0.093348
ZNF146	4	0.023736	0.047237	0.836696	74	2	-0.092824	0.3314	0.33349	0.986118	454	1	-0.092824
CCR4	4	0.04893	0.086877	0.890752	131	2	-0.091951	0.76519	0.76601	0.998406	1028	0	-0.091951
BSX	4	0.087621	0.14518	0.993631	194	1	-0.091849	0.72007	0.7205	0.998406	964	0	-0.091849
ZNF296	4	0.36574	0.36938	0.993631	476	1	-0.091831	0.94475	0.9447	0.998406	1271	0	-0.091831
ZNF585A	4	0.042149	0.076009	0.885242	116	2	-0.091438	0.28309	0.28855	0.986118	390	1	-0.091438
GLIS3	4	0.32976	0.33708	0.993631	432	1	-0.091427	0.75581	0.75669	0.998406	1016	0	-0.091427
ARID3B	4	0.43623	0.43746	0.993631	575	0	-0.091157	0.87882	0.87987	0.998406	1173	0	-0.091157
ZNF219	4	0.53451	0.5354	0.993631	706	0	-0.090487	0.9405	0.94061	0.998406	1267	0	-0.090487
ZKSCAN5	4	0.5469	0.54754	0.993631	722	0	-0.090456	0.97141	0.97141	0.998406	1306	0	-0.090456
CIC	4	0.38344	0.38645	0.993631	498	1	-0.090229	0.045457	0.080216	0.986118	107	1	-0.090229
IL6R	4	0.64349	0.64404	0.993631	856	0	-0.089632	0.91911	0.91921	0.998406	1237	0	-0.089632
TUBB	4	0.65027	0.65096	0.993631	869	0	-0.089133	0.83602	0.83784	0.998406	1129	0	-0.089133
TFDP1	4	0.39672	0.39878	0.993631	517	1	-0.088878	0.81817	0.82086	0.998406	1098	0	-0.088878
ICOS	4	0.32039	0.32879	0.993631	422	1	-0.088767	0.88398	0.88499	0.998406	1185	0	-0.088767
TCF7L2	4	0.25085	0.26952	0.993631	345	1	-0.088707	0.6668	0.66734	0.998406	899	0	-0.088707
CRX	4	0.53033	0.53123	0.993631	701	0	-0.088553	0.47332	0.47411	0.986355	648	0	-0.088553
CD274	4	0.0036991	0.010638	0.574851	25	2	-0.088436	0.82347	0.82589	0.998406	1105	0	-0.088436
IL13	4	0.34012	0.34638	0.993631	445	1	-0.088162	0.99414	0.99441	0.998406	1343	0	-0.088162
RAD21	4	0.17353	0.20834	0.993631	272	1	-0.087881	0.82124	0.82378	0.998406	1102	0	-0.087881
FOXI2	4	0.60993	0.6107	0.993631	813	0	-0.087232	0.94625	0.94632	0.998406	1274	0	-0.087232
ZNF34	4	0.36416	0.36778	0.993631	474	1	-0.086304	0.7088	0.70925	0.998406	948	0	-0.086304
HNF4A	4	0.32205	0.32998	0.993631	424	1	-0.086298	0.63244	0.633	0.998406	850	0	-0.086298
HOXC6	4	0.041162	0.074499	0.885242	112	1	-0.086171	0.92997	0.93013	0.998406	1255	0	-0.086171
ZNF324	4	0.45054	0.45189	0.993631	592	0	-0.085898	0.6452	0.64597	0.998406	867	0	-0.085898
HSF4	4	0.032528	0.061051	0.847417	95	1	-0.085864	0.87882	0.87987	0.998406	1174	0	-0.085864
ZNF37A	4	0.23463	0.25622	0.993631	329	1	-0.085626	0.87521	0.87659	0.998406	1167	0	-0.085626
GTF2IRD1	4	0.46965	0.47059	0.993631	620	0	-0.085499	0.89774	0.89841	0.998406	1202	0	-0.085499
ASCL5	4	0.16192	0.19942	0.993631	262	1	-0.084908	0.71978	0.72029	0.998406	963	0	-0.084908
FOXJ1	4	0.14757	0.18841	0.993631	247	1	-0.084558	0.15542	0.17942	0.986118	242	1	-0.084558
ZFX	4	0.059698	0.10343	0.931584	151	2	-0.084436	0.49892	0.49925	0.986401	683	0	-0.084436
HES5	4	0.15607	0.19486	0.993631	256	1	-0.084356	0.007748	0.018406	0.938556	25	1	-0.084356
STAT4	4	0.23038	0.25278	0.993631	325	1	-0.084062	0.21753	0.23034	0.986118	308	1	-0.084062
IRF5	4	0.5721	0.57318	0.993631	753	0	-0.084048	0.97404	0.974	0.998406	1309	0	-0.084048
FKBPL	4	0.36784	0.3714	0.993631	480	1	-0.084032	0.41425	0.41517	0.986118	565	0	-0.084032
CENPBD1	4	0.22306	0.2465	0.993631	317	1	-0.08379	0.86247	0.86371	0.998406	1152	0	-0.08379
GRHL2	4	0.65729	0.6579	0.993631	877	0	-0.083653	0.83042	0.83256	0.998406	1117	0	-0.083653
MECP2	4	0.20265	0.23025	0.993631	299	1	-0.083413	0.80287	0.80469	0.998406	1072	0	-0.083413
HOXD8	4	0.070515	0.11998	0.964846	169	2	-0.082683	0.77063	0.7716	0.998406	1039	0	-0.082683
ZFP28	4	0.25382	0.27179	0.993631	348	1	-0.082233	0.96792	0.96792	0.998406	1302	0	-0.082233
PRDM15	4	0.2562	0.2737	0.993631	352	1	-0.080954	0.73867	0.73923	0.998406	994	0	-0.080954
MYB	4	0.38189	0.38491	0.993631	496	1	-0.080799	0.85348	0.85482	0.998406	1144	0	-0.080799
NEUROG1	4	0.566	0.56706	0.993631	744	0	-0.080789	0.76618	0.76716	0.998406	1030	0	-0.080789
