id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TGIF1	4	0.74695	0.74771	0.996523	990	0	0.1478	0.10516	0.17229	0.948912	236	2	0.1478
ZKSCAN5	4	0.57833	0.57926	0.996523	763	0	0.028789	0.10545	0.17276	0.948912	237	1	0.028789
ZNF786	4	0.11042	0.17931	0.959361	249	2	-0.16885	0.10681	0.17451	0.948912	238	1	-0.16885
IL6ST	4	0.80418	0.80621	0.996523	1070	0	0.094063	0.10706	0.17484	0.948912	239	2	0.094063
BTN1A1	4	0.74163	0.74213	0.996523	983	0	-0.0041464	0.10749	0.17551	0.948912	240	1	-0.0041464
TEAD2	4	0.57542	0.57645	0.996523	760	0	-0.044503	0.10754	0.1756	0.948912	241	2	-0.044503
ZNF761	4	0.43043	0.43696	0.996523	573	1	-0.036905	0.10817	0.17655	0.948912	242	1	-0.036905
ZNF691	4	0.29113	0.32274	0.996523	432	1	0.13762	0.10826	0.17668	0.948912	243	2	0.13762
NOBOX	4	0.56857	0.56971	0.996523	753	0	0.037139	0.10874	0.17733	0.948912	244	2	0.037139
ETV1	4	0.87645	0.87777	0.996523	1167	0	0.050318	0.10885	0.17747	0.948912	245	1	0.050318
EVX1	4	0.77742	0.77881	0.996523	1032	0	0.10165	0.10922	0.17809	0.948912	246	2	0.10165
CREB3L4	4	0.71055	0.71125	0.996523	942	0	0.075814	0.10946	0.17837	0.948912	247	2	0.075814
ZNF480	4	0.099309	0.16334	0.959361	227	1	-0.17974	0.10953	0.17846	0.948912	248	1	-0.17974
ZNF23	4	0.097255	0.16028	0.959361	223	1	0.062665	0.11042	0.17976	0.948912	249	2	0.062665
PHF1	4	0.96237	0.96244	0.996523	1295	0	0.11416	0.11088	0.18055	0.948912	250	1	0.11416
ZNF26	4	0.064608	0.11404	0.954076	159	1	0.019315	0.11091	0.18058	0.948912	251	2	0.019315
ST18	4	0.64757	0.64821	0.996523	856	0	0.022413	0.11156	0.18156	0.948912	252	1	0.022413
TFCP2	4	0.1515	0.22334	0.980469	308	1	0.030493	0.11187	0.18197	0.948912	253	2	0.030493
ARNT2	4	0.99557	0.99574	0.998695	1347	0	0.14854	0.11212	0.18231	0.948912	254	2	0.14854
FOXD4L4	4	0.72234	0.72282	0.996523	958	0	0.05461	0.11224	0.18245	0.948912	255	1	0.05461
DDIT3	4	0.8648	0.86593	0.996523	1151	0	0.10234	0.1126	0.1829	0.948912	256	2	0.10234
RBPJ	4	0.18057	0.24307	0.981867	334	1	0.077911	0.11309	0.18365	0.948912	257	2	0.077911
NKX2-6	4	0.26856	0.30532	0.996523	407	1	0.096596	0.11333	0.18397	0.948912	258	2	0.096596
ZIC5	4	0.921	0.9212	0.996523	1232	0	0.04217	0.11393	0.18477	0.948912	259	1	0.04217
MBD2	4	0.81233	0.81498	0.996523	1082	0	0.05523	0.11393	0.18477	0.948912	260	1	0.05523
GLI3	4	0.95196	0.9521	0.996523	1286	0	0.35251	0.11394	0.1848	0.948912	261	2	0.35251
IL25	4	0.50462	0.50536	0.996523	662	1	0.066749	0.11431	0.18528	0.948912	262	2	0.066749
BNC2	4	0.38344	0.39664	0.996523	523	1	0.034846	0.11455	0.18562	0.948912	263	2	0.034846
NR4A2	4	0.12235	0.19656	0.963069	276	1	-0.019838	0.11494	0.18614	0.948912	264	1	-0.019838
BARX2	4	0.58142	0.58231	0.996523	767	0	-0.066964	0.11629	0.18801	0.948912	265	1	-0.066964
FOXD4L1	4	0.84092	0.84276	0.996523	1117	0	0.19995	0.11651	0.18828	0.948912	266	2	0.19995
BARX1	4	0.69415	0.69462	0.996523	923	0	0.10042	0.11688	0.18869	0.948912	267	2	0.10042
ZNF620	4	0.11529	0.18629	0.959361	263	2	-0.063096	0.11697	0.18879	0.948912	268	1	-0.063096
FOXD4	4	0.92585	0.92623	0.996523	1240	0	0.14473	0.11725	0.18913	0.948912	269	2	0.14473
CCR4	4	0.12955	0.2073	0.978542	287	2	-0.076876	0.11764	0.18979	0.948912	270	1	-0.076876
NR0B2	4	0.73975	0.74028	0.996523	980	0	0.083912	0.11824	0.19064	0.948912	271	2	0.083912
ATF4	4	0.8759	0.87723	0.996523	1166	0	0.22669	0.11849	0.19105	0.948912	272	2	0.22669
AGPAT1	4	0.82727	0.82936	0.996523	1098	0	0.069089	0.11998	0.19319	0.952224	273	2	0.069089
CREB3L2	4	0.77477	0.77626	0.996523	1029	0	0.19432	0.12023	0.19363	0.952224	274	2	0.19432
HKR1	4	0.80635	0.80853	0.996523	1071	0	0.18598	0.12101	0.19479	0.952224	275	1	0.18598
NR2C2	4	0.76519	0.76601	0.996523	1017	0	-0.006677	0.12168	0.19582	0.952224	276	1	-0.006677
HLA-C	4	0.75219	0.75304	0.996523	1004	0	-0.0015757	0.12235	0.19681	0.952224	277	1	-0.0015757
FOXJ2	4	0.89249	0.89342	0.996523	1183	0	0.1314	0.12247	0.19698	0.952224	278	2	0.1314
DMRTC2	4	0.48421	0.48591	0.996523	641	1	-0.11021	0.12369	0.19875	0.952224	279	1	-0.11021
DUXA	4	0.60847	0.60931	0.996523	802	0	-0.017997	0.12436	0.19977	0.952224	280	1	-0.017997
RAX2	4	0.55602	0.55703	0.996523	738	0	0.096426	0.12448	0.19991	0.952224	281	2	0.096426
UNCX	4	0.67324	0.67361	0.996523	896	0	0.07049	0.12473	0.20024	0.952224	282	2	0.07049
HOXD13	4	0.88947	0.89061	0.996523	1179	0	0.15036	0.12574	0.20181	0.952224	283	2	0.15036
SIX6	4	0.97747	0.97735	0.996523	1324	0	0.1675	0.126	0.20227	0.952224	284	2	0.1675
ZNF785	4	0.01935	0.046247	0.875764	68	2	-0.27307	0.12752	0.20441	0.952224	285	2	-0.27307
ZNF28	4	0.96661	0.96678	0.996523	1303	0	0.17924	0.1277	0.20473	0.952224	286	1	0.17924
ZNF184	4	0.81485	0.81783	0.996523	1085	0	-0.029227	0.12837	0.20574	0.952224	287	1	-0.029227
ELK4	4	0.45172	0.45628	0.996523	601	1	0.12169	0.12879	0.20637	0.952224	288	2	0.12169
MEOX1	4	0.36522	0.38116	0.996523	507	1	0.086456	0.12971	0.20765	0.952224	289	1	0.086456
GLIS2	4	0.92468	0.92505	0.996523	1239	0	0.077337	0.13037	0.20857	0.952224	290	1	0.077337
ZNF331	4	0.065312	0.11515	0.954076	161	2	-0.13292	0.13104	0.20946	0.952224	291	1	-0.13292
HOXA4	4	0.45946	0.46326	0.996523	611	1	0.071382	0.1316	0.21029	0.952224	292	2	0.071382
PURA	4	0.86984	0.87077	0.996523	1158	0	0.084784	0.13199	0.21081	0.952224	293	2	0.084784
EGR2	4	0.070927	0.12294	0.954076	172	1	0.1084	0.13237	0.21143	0.952224	294	1	0.1084
RFX6	4	0.74457	0.74515	0.996523	985	0	0.1836	0.13237	0.21143	0.952224	295	2	0.1836
NEUROD6	4	0.66452	0.66503	0.996523	884	0	0.046967	0.13263	0.21186	0.952224	296	2	0.046967
HLA-DRA	4	0.85234	0.85368	0.996523	1132	0	0.085347	0.13366	0.21334	0.952224	297	2	0.085347
FOXO1	4	0.91546	0.9158	0.996523	1218	0	0.079995	0.1337	0.2134	0.952224	298	1	0.079995
MNX1	4	0.79169	0.79372	0.996523	1055	0	0.091712	0.13392	0.21371	0.952224	299	2	0.091712
ZNF146	4	0.023836	0.05318	0.875764	80	1	0.15301	0.13437	0.21419	0.952224	300	1	0.15301
MAFF	4	0.46642	0.46945	0.996523	620	1	0.23073	0.13495	0.21498	0.952224	301	2	0.23073
ZBTB26	4	0.031806	0.065258	0.899626	98	1	-0.066256	0.13536	0.21559	0.952224	302	1	-0.066256
NKX1-1	4	0.52907	0.52994	0.996523	695	0	-0.14193	0.13536	0.21559	0.952224	303	1	-0.14193
HOXA2	4	0.59624	0.59702	0.996523	784	0	0.017873	0.13573	0.21611	0.952224	304	2	0.017873
ZNF764	4	0.99454	0.99472	0.998695	1343	0	0.1955	0.13599	0.21646	0.952224	305	2	0.1955
ZNF236	4	0.46411	0.46731	0.996523	616	1	0.076384	0.13651	0.21722	0.952224	306	2	0.076384
ZNF223	4	0.83139	0.83354	0.996523	1105	0	0.065437	0.13677	0.21755	0.952224	307	2	0.065437
ZNF12	4	0.11358	0.1839	0.959361	257	2	-0.10296	0.13702	0.21785	0.952224	308	1	-0.10296
CEBPD	4	0.021654	0.049685	0.875764	75	1	0.024641	0.13768	0.21868	0.952224	309	1	0.024641
CRX	4	0.47378	0.47584	0.996523	628	1	-0.11396	0.13834	0.21959	0.952224	310	1	-0.11396
ZNF704	4	0.24127	0.28592	0.996523	384	1	0.10266	0.1386	0.21991	0.952224	311	2	0.10266
ZKSCAN3	4	0.68925	0.68972	0.996523	917	0	0.05268	0.139	0.22045	0.952224	312	1	0.05268
HNRNPK	4	0.43237	0.43853	0.996523	576	1	0.011457	0.13938	0.22109	0.952224	313	2	0.011457
KLF14	4	0.62964	0.63035	0.996523	835	0	0.16492	0.13967	0.22148	0.952224	314	1	0.16492
MAZ	4	0.65546	0.65608	0.996523	869	0	0.16941	0.14069	0.22304	0.952224	315	2	0.16941
ZNF587	4	0.4372	0.44304	0.996523	584	1	0.043033	0.14165	0.2243	0.952224	316	1	0.043033
HMBOX1	4	0.97385	0.97385	0.996523	1319	0	0.098867	0.14201	0.22485	0.952224	317	2	0.098867
HOXA13	4	0.49138	0.49233	0.996523	645	1	-0.067026	0.14231	0.22529	0.952224	318	1	-0.067026
POU3F1	4	0.89599	0.89679	0.996523	1191	0	-0.0052909	0.14363	0.22693	0.952224	319	1	-0.0052909
BTN3A3	4	0.46781	0.47069	0.996523	622	1	0.045706	0.14428	0.22728	0.952224	320	1	0.045706
SRF	4	0.65894	0.65962	0.996523	874	0	-0.050125	0.14626	0.22847	0.952224	321	1	-0.050125
CSF2	4	0.3762	0.39033	0.996523	516	1	0.020447	0.14692	0.22891	0.952224	322	1	0.020447
ZBTB14	4	0.83989	0.84173	0.996523	1116	0	0.009518	0.14757	0.22936	0.952224	323	1	0.009518
E4F1	4	0.7411	0.74159	0.996523	982	0	0.052054	0.1515	0.23206	0.952224	324	1	0.052054
HBP1	4	0.82022	0.82275	0.996523	1092	0	-0.027619	0.15216	0.2325	0.952224	325	1	-0.027619
BACH1	4	0.74775	0.74859	0.996523	992	0	0.019803	0.15281	0.23286	0.952224	326	1	0.019803
RFX3	4	0.020527	0.047911	0.875764	72	2	-0.089066	0.15412	0.23366	0.952224	327	1	-0.089066
ZNF143	4	0.23916	0.28424	0.996523	382	1	-0.042367	0.15542	0.23456	0.952224	328	1	-0.042367
FOXE3	4	0.75063	0.75156	0.996523	999	0	0.04298	0.15607	0.23492	0.952224	329	1	0.04298
CENPBD1	4	0.93942	0.93946	0.996523	1260	0	0.040245	0.15673	0.23531	0.952224	330	1	0.040245
IL13	4	0.050338	0.092645	0.947965	131	2	-0.14404	0.15738	0.23573	0.952224	331	1	-0.14404
ZNF667	4	0.79009	0.79205	0.996523	1052	0	-0.031695	0.15998	0.23747	0.952224	332	1	-0.031695
ETS2	4	0.62611	0.62669	0.996523	831	0	-0.0094604	0.16063	0.23796	0.952224	333	1	-0.0094604
FOXC1	4	0.91156	0.91174	0.996523	1216	0	0.11309	0.16257	0.23936	0.952224	334	1	0.11309
NR1I3	4	0.31539	0.3418	0.996523	457	1	-0.046622	0.16322	0.23975	0.952224	335	1	-0.046622
HES5	4	0.726	0.72654	0.996523	964	0	0.099702	0.16387	0.24028	0.952224	336	1	0.099702
ATF7	4	0.031083	0.064254	0.899626	96	1	-0.0082874	0.16516	0.24109	0.952224	337	1	-0.0082874
NR6A1	4	0.22733	0.27551	0.992066	373	1	0.038841	0.16645	0.24206	0.952224	338	1	0.038841
ZNF783	4	0.44628	0.45152	0.996523	597	1	0.0080582	0.1671	0.24241	0.952224	339	1	0.0080582
IL5	4	0.010043	0.026651	0.811776	44	2	-0.072376	0.16774	0.24285	0.952224	340	1	-0.072376
ZNF354C	4	0.34066	0.36147	0.996523	480	1	0.056671	0.16839	0.24332	0.952224	341	1	0.056671
HNF4G	4	0.7152	0.71592	0.996523	950	0	0.061699	0.16903	0.24373	0.952224	342	1	0.061699
ZFP82	4	0.8541	0.85545	0.996523	1136	0	0.072004	0.16968	0.2442	0.952224	343	1	0.072004
LST1	4	0.95564	0.9558	0.996523	1289	0	0.10254	0.17096	0.24494	0.952224	344	1	0.10254
NEUROD2	4	0.75089	0.75188	0.996523	1000	0	0.15139	0.17161	0.24536	0.952224	345	1	0.15139
LHX3	4	0.62381	0.62448	0.996523	828	0	-0.064509	0.17225	0.24574	0.952224	346	1	-0.064509
FOXE1	4	0.43768	0.44361	0.996523	585	1	-0.079702	0.17289	0.24623	0.952224	347	1	-0.079702
TBX22	4	0.638	0.63857	0.996523	845	0	-0.06327	0.17353	0.24663	0.952224	348	1	-0.06327
USP22	4	0.63139	0.63195	0.996523	837	0	-0.023643	0.17417	0.24708	0.952224	349	1	-0.023643
ZSCAN23	4	0.072354	0.12495	0.954076	175	2	-0.064779	0.17481	0.24746	0.952224	350	1	-0.064779
CCL3	4	0.14297	0.21769	0.978542	300	1	0.019923	0.17545	0.24789	0.952224	351	1	0.019923
NFAT5	4	0.24247	0.28679	0.996523	385	1	0.016205	0.17737	0.24913	0.952224	352	1	0.016205
BHLHE22	4	0.95135	0.95151	0.996523	1285	0	0.15267	0.17833	0.24974	0.952224	353	1	0.15267
HMX3	4	0.11651	0.18794	0.961013	265	2	-0.13825	0.17833	0.24974	0.952224	354	1	-0.13825
ZFP30	4	0.49272	0.49359	0.996523	647	1	-0.087595	0.17993	0.25081	0.952224	355	1	-0.087595
ARID3B	4	0.78476	0.78641	0.996523	1044	0	0.092481	0.18057	0.25133	0.952224	356	1	0.092481
THRB	4	0.81296	0.81571	0.996523	1083	0	0.01979	0.1812	0.25181	0.952224	357	1	0.01979
FOSL1	4	0.71288	0.71362	0.996523	946	0	0.049651	0.18184	0.25233	0.952224	358	1	0.049651
IL9	4	0.88235	0.88354	0.996523	1172	0	0.13806	0.18311	0.25326	0.952406	359	1	0.13806
HMGA1	4	0.21691	0.26777	0.991458	364	1	0.14878	0.18375	0.25379	0.952406	360	1	0.14878
TFAP4	4	0.063199	0.11179	0.954076	156	1	0.076063	0.18565	0.25507	0.954568	361	1	0.076063
CD1B	4	0.55421	0.55499	0.996523	735	0	0.018412	0.18755	0.25622	0.956105	362	1	0.018412
OVOL1	4	0.67912	0.6793	0.996523	907	0	0.11171	0.19008	0.25799	0.956105	363	1	0.11171
HOXA7	4	0.9815	0.98167	0.996523	1327	0	0.12247	0.19135	0.25881	0.956105	364	1	0.12247
FOXL1	4	0.98581	0.98617	0.996523	1336	0	0.16122	0.19198	0.25914	0.956105	365	1	0.16122
MLXIP	4	0.88011	0.88123	0.996523	1170	0	0.0093187	0.19261	0.25958	0.956105	366	1	0.0093187
TP53	4	0.79577	0.79753	0.996523	1062	0	0.012553	0.19324	0.26009	0.956105	367	1	0.012553
DBX1	4	0.018008	0.044027	0.875764	65	2	-0.10541	0.19387	0.26043	0.956105	368	1	-0.10541
FOXB1	4	0.57988	0.58076	0.996523	765	0	0.080061	0.19576	0.26156	0.957646	369	1	0.080061
HES4	4	0.70938	0.70996	0.996523	938	0	0.022224	0.19764	0.26271	0.957695	370	1	0.022224
ZNF534	4	0.75245	0.75325	0.996523	1005	0	0.024632	0.19889	0.26345	0.957695	371	1	0.024632
TWIST1	4	0.62717	0.62788	0.996523	833	0	-0.10978	0.19952	0.2637	0.957695	372	1	-0.10978
PGR	4	0.92199	0.92229	0.996523	1234	0	0.017678	0.20202	0.26514	0.958237	373	1	0.017678
TAP2	4	0.055579	0.10017	0.954076	140	2	-0.13791	0.20327	0.26609	0.958237	374	1	-0.13791
ZNF429	4	0.65993	0.66042	0.996523	876	0	0.058191	0.20452	0.26688	0.958237	375	1	0.058191
MEF2B	4	0.044742	0.084378	0.947965	119	1	-0.18355	0.20576	0.26778	0.958237	376	1	-0.18355
ZNF37A	4	0.11455	0.18523	0.959361	260	2	-0.22749	0.20763	0.26904	0.958237	377	1	-0.22749
CCL4	4	0.00092026	0.0035287	0.523402	8	3	-0.705	0.20825	0.2694	0.958237	378	1	-0.705
DEAF1	4	0.63209	0.63265	0.996523	838	0	0.018594	0.20887	0.26986	0.958237	379	1	0.018594
ZNF677	4	0.4241	0.43123	0.996523	568	1	-0.089685	0.20949	0.27026	0.958237	380	1	-0.089685
SOX14	4	0.83848	0.84024	0.996523	1114	0	0.021548	0.21073	0.27105	0.958237	381	1	0.021548
ZNF737	4	0.93087	0.9311	0.996523	1247	0	0.048259	0.21135	0.27158	0.958237	382	1	0.048259
JRKL	4	0.84589	0.84756	0.996523	1128	0	0.055821	0.21321	0.27286	0.959996	383	1	0.055821
ZMYND8	4	0.98796	0.98837	0.99758	1338	0	0.20134	0.21568	0.27442	0.961048	384	1	0.20134
ALX3	4	0.67643	0.67674	0.996523	902	0	-0.018593	0.2163	0.27482	0.961048	385	1	-0.018593
NEUROG2	4	0.61611	0.61661	0.996523	816	0	0.05571	0.21691	0.2753	0.961048	386	1	0.05571
ZNF33A	4	0.62149	0.6219	0.996523	824	0	0.070548	0.21814	0.27622	0.961787	387	1	0.070548
CREBZF	4	0.73074	0.73131	0.996523	968	0	0.031093	0.21999	0.27755	0.963549	388	1	0.031093
IKZF3	4	0.82002	0.82256	0.996523	1091	0	0.037372	0.22122	0.27845	0.963549	389	1	0.037372
NFATC3	4	0.04928	0.091172	0.947965	128	2	-0.049695	0.22183	0.27887	0.963549	390	1	-0.049695
RUNX1	4	0.46504	0.46825	0.996523	618	1	-0.086277	0.2255	0.28149	0.96845	391	1	-0.086277
NEUROG1	4	0.95843	0.95861	0.996523	1291	0	0.081182	0.22611	0.28192	0.96845	392	1	0.081182
VSX2	4	0.68289	0.68308	0.996523	912	0	-0.036935	0.22672	0.28243	0.96845	393	1	-0.036935
ZFP42	4	0.35569	0.37352	0.996523	498	1	-0.017616	0.22977	0.28454	0.97246	394	1	-0.017616
ZNF324B	4	0.78616	0.78787	0.996523	1046	0	0.060636	0.23038	0.28504	0.97246	395	1	0.060636
RHOXF1	4	0.7894	0.7913	0.996523	1050	0	0.08318	0.23281	0.28674	0.972501	396	1	0.08318
ZSCAN9	4	0.55178	0.5523	0.996523	732	0	0.070162	0.23341	0.28716	0.972501	397	1	0.070162
LHX8	4	0.51632	0.51692	0.996523	679	1	-0.077698	0.23523	0.28848	0.972501	398	1	-0.077698
ZBTB37	4	0.12147	0.19524	0.963069	274	2	-0.17049	0.23705	0.28976	0.972501	399	1	-0.17049
BHLHA15	4	0.79374	0.79568	0.996523	1058	0	0.083072	0.23765	0.2901	0.972501	400	1	0.083072
ZNF417	4	0.29626	0.32667	0.996523	436	1	-0.027588	0.23946	0.29149	0.972501	401	1	-0.027588
ZFP69	4	0.99519	0.99542	0.998695	1345	0	0.12465	0.24006	0.29206	0.972501	402	1	0.12465
TLX1	4	0.88573	0.88679	0.996523	1173	0	0.060754	0.24127	0.29293	0.972501	403	1	0.060754
YBX3	4	0.50375	0.50446	0.996523	661	1	-0.050754	0.24187	0.29333	0.972501	404	1	-0.050754
PBX3	4	0.97471	0.97458	0.996523	1321	0	0.12089	0.24367	0.29457	0.972501	405	1	0.12089
ZNF705D	4	0.67548	0.67591	0.996523	899	0	-0.002931	0.24427	0.29497	0.972501	406	1	-0.002931
NKX2-2	4	0.8968	0.89757	0.996523	1193	0	0.081033	0.24547	0.29572	0.972501	407	1	0.081033
DLX4	4	0.90234	0.9028	0.996523	1199	0	0.12735	0.24667	0.29654	0.972501	408	1	0.12735
FOXD1	4	0.74801	0.74882	0.996523	993	0	-0.014221	0.24786	0.29737	0.972501	409	1	-0.014221
PPARG	4	0.43623	0.44213	0.996523	583	1	-0.029004	0.24965	0.29853	0.972501	410	1	-0.029004
ZNF274	4	0.70049	0.70115	0.996523	931	0	-0.059625	0.25025	0.29892	0.972501	411	1	-0.059625
ZNF565	4	0.041162	0.078896	0.934992	114	1	0.046604	0.25144	0.29974	0.972501	412	1	0.046604
TBR1	4	0.82447	0.82681	0.996523	1094	0	-0.020906	0.25263	0.3005	0.972501	413	1	-0.020906
ZNF333	4	0.47697	0.47889	0.996523	633	1	-0.00032876	0.25323	0.30092	0.972501	414	1	-0.00032876
ATXN7L3	4	0.11088	0.18012	0.959361	251	1	-0.11604	0.25382	0.30131	0.972501	415	1	-0.11604
MICB	4	0.9478	0.948	0.996523	1281	0	0.066858	0.25442	0.30176	0.972501	416	1	0.066858
IER3	4	0.94261	0.9425	0.996523	1266	0	0.039563	0.25679	0.30331	0.972501	417	1	0.039563
ALX4	4	0.60755	0.60843	0.996523	800	0	0.1067	0.25738	0.3038	0.972501	418	1	0.1067
ZNF76	4	0.87286	0.87403	0.996523	1163	0	0.051194	0.25797	0.30419	0.972501	419	1	0.051194
ZNF345	4	0.90963	0.90993	0.996523	1210	0	0.066218	0.25915	0.30506	0.972501	420	1	0.066218
ZNF267	4	0.92865	0.92885	0.996523	1245	0	0.056028	0.25975	0.3056	0.972501	421	1	0.056028
TEAD4	4	0.58793	0.58875	0.996523	772	0	-0.033492	0.26034	0.306	0.972501	422	1	-0.033492
HEYL	4	0.87128	0.87229	0.996523	1162	0	0.063475	0.26093	0.30642	0.972501	423	1	0.063475
ESRRG	4	0.93137	0.93155	0.996523	1249	0	0.10832	0.26152	0.30689	0.972501	424	1	0.10832
MEF2C	4	0.89626	0.897	0.996523	1192	0	0.21603	0.26269	0.30755	0.972501	425	1	0.21603
EOMES	4	0.98419	0.98444	0.996523	1333	0	0.20175	0.26328	0.30793	0.972501	426	1	0.20175
CD1C	4	0.91204	0.91228	0.996523	1217	0	0.036334	0.26387	0.30834	0.972501	427	1	0.036334
ZNF483	4	0.17609	0.24001	0.981867	330	1	-0.0014858	0.26446	0.30881	0.972501	428	1	-0.0014858
KLF11	4	0.55984	0.56118	0.996523	743	0	0.054868	0.26563	0.30979	0.972915	429	1	0.054868
TAL2	4	0.29512	0.32581	0.996523	435	1	-0.033406	0.26739	0.31104	0.972915	430	1	-0.033406
PAX5	4	0.7761	0.77746	0.996523	1030	0	-0.029795	0.26798	0.31149	0.972915	431	1	-0.029795
LHX9	4	0.76593	0.76682	0.996523	1018	0	-0.0026875	0.26856	0.31182	0.972915	432	1	-0.0026875
ZNF502	2	0.53632	0.535	0.996523	705	0	0.050254	0.27048	0.27165	0.958237	433	1	0.050254
ZNF266	4	0.79442	0.79627	0.996523	1060	0	0.026024	0.2709	0.31358	0.973615	434	1	0.026024
BCL11A	4	0.46132	0.46476	0.996523	613	1	0.080791	0.27149	0.31404	0.973615	435	1	0.080791
MYF6	4	0.15673	0.22667	0.981867	312	1	0.013768	0.27207	0.31445	0.973615	436	1	0.013768
OSR2	4	0.081387	0.13791	0.954076	191	1	0.036914	0.27324	0.31522	0.973615	437	1	0.036914
SPP1	4	0.16645	0.23361	0.981867	317	1	-0.084461	0.2744	0.31618	0.973615	438	1	-0.084461
STAT3	4	0.92394	0.92432	0.996523	1238	0	0.0084392	0.27556	0.31705	0.973615	439	1	0.0084392
CEBPZ	4	0.28482	0.31783	0.996523	427	1	-0.084145	0.27614	0.31752	0.973615	440	1	-0.084145
ZNF707	4	0.0011096	0.0040857	0.523402	10	1	0.0756	0.27672	0.31793	0.973615	441	1	0.0756
SOX18	4	0.91604	0.91638	0.996523	1220	0	0.092229	0.27846	0.3192	0.973615	442	1	0.092229
ZFP2	4	0.36784	0.38336	0.996523	509	1	-0.095733	0.27962	0.31999	0.973615	443	1	-0.095733
TFDP1	4	0.58219	0.58306	0.996523	769	0	-0.033197	0.28136	0.32129	0.973615	444	1	-0.033197
ERG	4	0.47652	0.47839	0.996523	632	1	0.0015471	0.28193	0.32169	0.973615	445	1	0.0015471
NR4A1	4	0.035412	0.070373	0.917417	103	1	-0.089109	0.28309	0.32258	0.973615	446	1	-0.089109
ZFP57	4	0.5658	0.56688	0.996523	749	0	-0.078215	0.28539	0.32429	0.973615	447	1	-0.078215
ZNF582	4	0.9912	0.99139	0.99824	1341	0	0.077836	0.28597	0.32471	0.973615	448	1	0.077836
MICA	4	0.036852	0.072586	0.917417	105	2	-0.068289	0.28712	0.32552	0.973615	449	1	-0.068289
MXD4	4	0.49892	0.49952	0.996523	652	1	-0.033679	0.28769	0.32594	0.973615	450	1	-0.033679
CXXC1	4	0.086239	0.14457	0.954076	204	1	0.098933	0.28884	0.3269	0.973615	451	1	0.098933
ZNF727	4	0.43816	0.444	0.996523	586	1	-0.079508	0.28941	0.32733	0.973615	452	1	-0.079508
ISX	4	0.67912	0.6793	0.996523	908	0	0.0032674	0.28998	0.32778	0.973615	453	1	0.0032674
CEBPG	4	0.76817	0.76925	0.996523	1022	0	0.00028314	0.29113	0.32862	0.973615	454	1	0.00028314
DMRTA1	4	0.52102	0.52181	0.996523	685	0	-0.18586	0.29198	0.32924	0.973615	455	1	-0.18586
TFEC	4	0.86855	0.86952	0.996523	1155	0	0.00066975	0.29284	0.32996	0.973615	456	1	0.00066975
ZNF124	4	0.77646	0.77778	0.996523	1031	0	0.028414	0.29398	0.33077	0.973615	457	1	0.028414
EGR3	4	0.73157	0.73203	0.996523	969	0	0.02493	0.29455	0.33115	0.973615	458	1	0.02493
CUX1	4	0.3008	0.33028	0.996523	441	1	0.019668	0.29512	0.33161	0.973615	459	1	0.019668
ZNF98	4	0.52145	0.52229	0.996523	686	0	0.014648	0.29597	0.33217	0.973615	460	1	0.014648
ZNF10	4	0.39975	0.41028	0.996523	544	1	0.08012	0.29683	0.3328	0.973615	461	1	0.08012
ELF5	4	0.9013	0.90188	0.996523	1196	0	0.047123	0.29739	0.33322	0.973615	462	1	0.047123
ZNF596	4	0.019468	0.046343	0.875764	69	1	-0.014376	0.29853	0.33396	0.973615	463	1	-0.014376
ZNF789	4	0.48781	0.48901	0.996523	642	1	-0.049287	0.2991	0.33439	0.973615	464	1	-0.049287
ETV5	4	0.75375	0.75463	0.996523	1008	0	0.13923	0.30249	0.33719	0.979676	465	1	0.13923
ZNF212	4	0.87567	0.87697	0.996523	1165	0	-0.0006056	0.30362	0.33803	0.979976	466	1	-0.0006056
ZBTB7C	4	0.21011	0.26298	0.991073	358	1	0.026687	0.30531	0.33948	0.979976	467	1	0.026687
ETV6	4	0.46827	0.47107	0.996523	623	1	-0.031002	0.30587	0.33987	0.979976	468	1	-0.031002
AHR	4	0.84553	0.84724	0.996523	1127	0	0.019834	0.30644	0.3402	0.979976	469	1	0.019834
TEAD3	4	0.52017	0.52081	0.996523	684	0	-0.079945	0.30812	0.34151	0.980077	470	1	-0.079945
NKX3-2	4	0.39469	0.40604	0.996523	539	1	0.027359	0.30925	0.34235	0.980077	471	1	0.027359
RBAK	4	0.70791	0.70824	0.996523	937	0	0.11225	0.31037	0.34319	0.980077	472	1	0.11225
ESR1	4	0.28366	0.31692	0.996523	425	1	-0.0081336	0.31093	0.34368	0.980077	473	1	-0.0081336
STAT5B	4	0.093823	0.15528	0.959361	213	1	0.029924	0.3126	0.34493	0.980077	474	1	0.029924
ZIM2	4	0.9177	0.91794	0.996523	1225	0	0.047003	0.31316	0.3455	0.980077	475	1	0.047003
HEY2	4	0.10611	0.17311	0.959361	241	2	-0.026649	0.31428	0.34633	0.980077	476	1	-0.026649
ZNF334	4	0.0055389	0.015621	0.753713	28	1	-0.081204	0.31539	0.34712	0.980077	477	1	-0.081204
ZNF573	4	0.75684	0.75762	0.996523	1010	0	-0.011964	0.31651	0.34796	0.980077	478	1	-0.011964
BBX	4	0.23644	0.28216	0.996523	381	1	0.083357	0.31762	0.34887	0.980077	479	1	0.083357
