"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
1455.30661402602,-1.05678612674653,0.223133628073811,7.64298002973275e-08,0.0023337839520789,"ENSG00000081237.21"
86.0053606036616,-2.66365949906184e-05,0.0014427609046152,3.42023199512384e-05,0.522183919855532,"ENSG00000063180.9"
55.290004154678,1.13837575815007e-06,0.00144266561699713,0.807609805781334,0.999975735778234,"ENSG00000290825.1"
127.881648742994,-1.45437873556923e-06,0.00144261455161906,0.847767531699898,0.999975735778234,"ENSG00000227232.5"
0.593836512023847,2.2490841125034e-07,0.00144269431019293,0.779817879339882,0.999975735778234,"ENSG00000243485.5"
5.3807681739813,-1.14982946275284e-06,0.00144269015338032,0.546818936743382,0.999975735778234,"ENSG00000238009.6"
2.82684668010704,-1.10244325871795e-06,0.00144269230812742,0.442810593702644,0.999975735778234,"ENSG00000239945.1"
11.7449068092001,3.33569199063227e-07,0.001442682272598,0.913424807267505,0.999975735778234,"ENSG00000233750.3"
37.2537074299187,-3.31913717310557e-06,0.00144268620157359,0.233916775242769,0.999975735778234,"ENSG00000268903.1"
0.533988139013081,3.5885406073919e-07,0.00144269487273814,0.540545239013804,0.999975735778234,"ENSG00000269981.1"
11.4684138735156,-5.27793233640704e-07,0.00144268616785514,0.833433371848587,0.999975735778234,"ENSG00000241860.7"
1.16340940789142,-5.85741284035884e-07,0.00144269400361396,0.484864239764815,0.999975735778234,"ENSG00000222623.1"
5.09768186909759,-5.78528245079824e-07,0.00144269046630137,0.748993106396444,0.999975735778234,"ENSG00000241599.1"
54.7387077934607,-3.25908012786539e-07,0.00144265562535612,0.949977916694298,0.999975735778234,"ENSG00000279457.4"
156.764305433675,8.09969794164257e-06,0.00144262292251456,0.297460966039615,0.999975735778234,"ENSG00000228463.10"
0.722144467126383,-7.43363028805702e-07,0.00144269436054788,0.337221283370226,0.999975735778234,"ENSG00000286448.1"
3.5338221440662,-2.16284801956408e-07,0.0014426912715232,0.895572102710429,0.999975735778234,"ENSG00000236679.2"
1.31887911175252,-3.94004611715022e-07,0.00144269385539227,0.678410922320045,0.999975735778234,"ENSG00000236601.2"
10.0142312757541,3.63826919160217e-06,0.00144268809220111,0.157975197568972,0.999975735778234,"ENSG00000290385.1"
0.458538706672433,-8.10115905096699e-08,0.00144269484659128,0.792541754775091,0.999975735778234,"ENSG00000233653.3"
24.710047747018,-1.77762246206398e-06,0.00144268533107959,0.515448350824599,0.999975735778234,"ENSG00000250575.1"
1.16340940789142,-5.85741284035884e-07,0.00144269400361396,0.484864239764815,0.999975735778234,"ENSG00000278757.1"
312.865425059433,2.21862186383502e-06,0.0014426772918597,0.545433809425701,0.999975735778234,"ENSG00000230021.10"
1.67195944515247,-1.07623225389142e-06,0.00144269408622962,0.235539362110797,0.999975735778234,"ENSG00000235146.2"
10731.9961095616,-2.81576244397599e-06,0.00144259886199042,0.735800196885766,0.999975735778234,"ENSG00000225972.1"
4437.34345405313,3.57887520853234e-07,0.00144263151591075,0.95927234902416,0.999975735778234,"ENSG00000225630.1"
8769.48044751419,-2.75668527216979e-06,0.00144265855661309,0.595870332639985,0.999975735778234,"ENSG00000237973.1"
54.4109626774951,-8.03942473437769e-07,0.00144267833357705,0.817458024155662,0.999975735778234,"ENSG00000278791.1"
2610.45525104741,2.60663916410245e-06,0.00144257123191089,0.784803093672104,0.999975735778234,"ENSG00000229344.1"
96.1895026210901,1.87193184857103e-06,0.0014426849384201,0.499135507612697,0.999975735778234,"ENSG00000240409.1"
3511.49039788471,3.38137455248858e-06,0.00144267581911082,0.388055615990575,0.999975735778234,"ENSG00000248527.1"
3033.85199768821,2.18966237770666e-07,0.00144265972514267,0.966813911067948,0.999975735778234,"ENSG00000198744.5"
51.596686679383,2.22701988385613e-06,0.00144267772609383,0.53885722483705,0.999975735778234,"ENSG00000291215.1"
1.0955527990285,1.43879905924257e-06,0.00144269441608844,0.073695423725197,0.999975735778234,"ENSG00000229905.1"
3.09725876084394,-8.0246822051163e-09,0.0014426908912065,0.994104620447702,0.999975735778234,"ENSG00000228327.6"
28.7950602949958,1.58750937617808e-06,0.00144267871347726,0.64795999426073,0.999975735778234,"ENSG00000237491.10"
0.847749394960896,6.53670167324334e-07,0.00144269431131604,0.427772677956499,0.999975735778234,"ENSG00000285268.1"
31.6482498853933,-1.42190953980267e-06,0.0014426888543206,0.503412202665231,0.999975735778234,"ENSG00000290784.1"
30.4450647228622,-1.66506365128864e-06,0.00144268960764232,0.409211024342259,0.999975735778234,"ENSG00000230092.8"
1.21079298758806,6.71543261495714e-07,0.00144269336265784,0.562799780244948,0.999975735778234,"ENSG00000177757.2"
8.47787278751389,1.73775364124237e-07,0.0014426884465974,0.937528743713022,0.999975735778234,"ENSG00000225880.6"
57.4654075061924,-3.27390174302993e-06,0.00144264830446918,0.579641960501794,0.999975735778234,"ENSG00000228794.12"
1.8462001643395,1.07378309200809e-06,0.00144269365118789,0.31686591878088,0.999975735778234,"ENSG00000288531.1"
8.91135522521554,3.83792106319656e-06,0.00144268748263285,0.155029807778725,0.999975735778234,"ENSG00000230368.2"
2.41863437201385,-6.11510956179381e-08,0.00144269345876953,0.958760855833769,0.999975735778234,"ENSG00000230699.2"
1.05101827600615,-4.98279076175091e-07,0.00144269420281879,0.533326497409218,0.999975735778234,"ENSG00000241180.1"
4.23558432125547,6.0795216324867e-07,0.00144269097223274,0.722271974815708,0.999975735778234,"ENSG00000223764.2"
161.224437803383,-1.83570624932593e-06,0.00144261497392091,0.808716512029224,0.999975735778234,"ENSG00000187634.13"
190.960272106651,8.75364395816099e-07,0.0014425975317889,0.917844764876372,0.999975735778234,"ENSG00000188976.11"
15.2019720962493,-1.36342735426323e-06,0.00144268413863134,0.631598384153995,0.999975735778234,"ENSG00000187961.15"
2.26620051368131,-1.99494984508409e-07,0.00144269275086344,0.874017234785613,0.999975735778234,"ENSG00000187583.11"
1.27430756735671,7.50697652755865e-07,0.00144269397863404,0.408718466148682,0.999975735778234,"ENSG00000187642.10"
13.8143248756171,-6.86107754292202e-07,0.00144268877420319,0.751644763349106,0.999975735778234,"ENSG00000272512.1"
196.545278158231,-6.8775282812046e-07,0.00144267340335182,0.859703367419885,0.999975735778234,"ENSG00000188290.11"
1902.18034579459,-7.87572118089013e-07,0.00144268509473343,0.762862026056097,0.999975735778234,"ENSG00000187608.10"
2.36371891559331,-1.87374729655815e-06,0.00144269379409381,0.104227657985769,0.999975735778234,"ENSG00000231702.2"
355.245512482885,-6.57534462486854e-06,0.00144263979579333,0.327488422564391,0.999975735778234,"ENSG00000188157.15"
257.275556021378,-6.15156902874165e-06,0.00144265093910207,0.308231716567562,0.999975735778234,"ENSG00000242590.1"
104.452713977478,4.69339304791188e-06,0.00144267220912605,0.283985070143025,0.999975735778234,"ENSG00000291156.1"
2.07176419648213,2.4114420072844e-07,0.00144269389562031,0.906556150066984,0.999975735778234,"ENSG00000273443.1"
3.34742718541642,-3.57299113775992e-07,0.00144269182617612,0.805118301518244,0.999975735778234,"ENSG00000217801.13"
22.1576796661686,-1.32939783011348e-06,0.00144268235348969,0.332936178261294,0.999975735778234,"ENSG00000131591.18"
3.69532599973617,-1.60109556672274e-06,0.00144269173298714,0.321723158842334,0.999975735778234,"ENSG00000285812.1"
0.365417459902516,2.46102104340337e-07,0.00144269496339063,0.674509207531856,0.999975735778234,"ENSG00000162571.14"
12.6447850227263,-9.40515033668363e-07,0.00144269147128272,0.563594458968322,0.999975735778234,"ENSG00000186891.14"
25.7711880918857,-4.64374365381189e-07,0.00144269094703155,0.785079572668825,0.999975735778234,"ENSG00000186827.12"
700.453970130058,-2.96690481911815e-06,0.00144262738732134,0.673385729207132,0.999975735778234,"ENSG00000078808.20"
134.316693029279,-3.73023385218815e-06,0.0014425906135623,0.66997848594984,0.999975735778234,"ENSG00000176022.7"
1.14290253150292,3.98438463923882e-07,0.0014426939425389,0.656575459107125,0.999975735778234,"ENSG00000184163.3"
0.413767019300715,1.67473284466266e-07,0.00144269456964162,0.883471985752259,0.999975735778234,"ENSG00000260179.1"
223.092770443763,-6.15806206088987e-06,0.00144255504057461,0.54897775697521,0.999975735778234,"ENSG00000160087.21"
0.374703662772376,3.6020020466482e-09,0.00144269484679132,0.778361025975662,0.999975735778234,"ENSG00000230415.1"
5.56495076281056,8.84651453956236e-07,0.00144269014445931,0.643645496174382,0.999975735778234,"ENSG00000162572.21"
71.5252063100497,-1.40616638964934e-05,0.00144267497298559,0.0248050240236241,0.999975735778234,"ENSG00000131584.19"
125.789316509313,5.8340311543403e-07,0.00144264001592801,0.927287187697773,0.999975735778234,"ENSG00000169972.13"
183.905750867729,2.69265258223978e-06,0.00144252905091529,0.807023729628303,0.999975735778234,"ENSG00000127054.22"
0.296519533118632,-2.14501324301793e-07,0.00144269491315177,0.833205085794032,0.999975735778234,"ENSG00000283712.1"
5.94649284017508,9.46659494316673e-09,0.00144268911014305,0.997736352117384,0.999975735778234,"ENSG00000240731.1"
89.1397805993562,8.30623784211756e-06,0.00144263213397186,0.259004986109958,0.999975735778234,"ENSG00000224051.7"
40.7399795875286,5.58436515393703e-06,0.00144266948674355,0.239312777382535,0.999975735778234,"ENSG00000169962.5"
88.9853097771039,9.23578887884748e-06,0.00144263490044506,0.209171277876773,0.999975735778234,"ENSG00000107404.21"
2.58266348989724,-2.50673236735366e-07,0.00144269289693122,0.838227749522212,0.999975735778234,"ENSG00000162576.17"
469.047508797342,-1.2778105148978e-06,0.00144265983928578,0.799016534425261,0.999975735778234,"ENSG00000175756.14"
204.204899996056,-4.11937480988931e-06,0.00144258828148766,0.642516951905663,0.999975735778234,"ENSG00000221978.13"
361.157581189673,-3.24886202367835e-06,0.00144258116602071,0.721427174919498,0.999975735778234,"ENSG00000224870.9"
567.651451220941,-7.00840158004006e-07,0.00144257860715816,0.938131111842091,0.999975735778234,"ENSG00000242485.6"
0.59383477296874,4.72985357602583e-07,0.00144269460313013,0.581670968402812,0.999975735778234,"ENSG00000264293.2"
3.8308920967646,-2.45642960413681e-06,0.00144269230423292,0.136959682165414,0.999975735778234,"ENSG00000272455.1"
0.364130673261999,2.27594455724209e-07,0.00144269489769818,0.693657373788517,0.999975735778234,"ENSG00000235098.9"
4.85536258133165,1.98834898055178e-06,0.00144269212114111,0.218453845772043,0.999975735778234,"ENSG00000179403.12"
8.97000647360223,-1.15476080490488e-06,0.00144268616970333,0.650570651834599,0.999975735778234,"ENSG00000215915.10"
45.7394883504453,2.8836309933346e-06,0.00144266187148911,0.565203808687626,0.999975735778234,"ENSG00000160072.20"
7.81608487572647,9.03252125656744e-07,0.00144268822090487,0.686811400387226,0.999975735778234,"ENSG00000290916.1"
3.29659060245962,1.42418978354788e-06,0.00144269279878697,0.304356620059097,0.999975735778234,"ENSG00000284740.3"
72.229748763871,-5.41280427863229e-06,0.00144263739786452,0.420130930713536,0.999975735778234,"ENSG00000197785.14"
1.46065375423556,-1.09879445814085e-06,0.00144269370009302,0.288331528187475,0.999975735778234,"ENSG00000205090.10"
689.522844023372,-1.49295366004556e-05,0.00144255640006794,0.186488492638285,0.999975735778234,"ENSG00000160075.12"
8.72199552363224,-3.13212294262682e-06,0.00144268841300233,0.201445676572184,0.999975735778234,"ENSG00000215014.5"
89.4922406660474,-7.59734165926834e-06,0.00144265140539649,0.221311196393726,0.999975735778234,"ENSG00000228594.4"
5.47449541891886,3.68058184503314e-08,0.00144268887915041,0.988213477818111,0.999975735778234,"ENSG00000286989.1"
20.2619214069124,1.02516686163261e-05,0.00144269173709167,0.00951672615038778,0.999975735778234,"ENSG00000272106.1"
56.7260616636085,-6.20741922839097e-06,0.0014426674269724,0.211515165106088,0.999975735778234,"ENSG00000197530.13"
28.7013143971631,-9.79846329082688e-07,0.00144266941077526,0.817388622807833,0.999975735778234,"ENSG00000189409.14"
430.796486191662,7.27320339913075e-06,0.00144256964564347,0.46037687013117,0.999975735778234,"ENSG00000248333.9"
6.23455656662785,-5.413094729187e-07,0.00144268886851527,0.794500157409729,0.999975735778234,"ENSG00000272004.1"
198.054483959213,7.64303019124226e-06,0.00144260473811243,0.368551246260518,0.999975735778234,"ENSG00000189339.12"
1.89606902226932,4.42641381625823e-07,0.00144269331239819,0.748596815904616,0.999975735778234,"ENSG00000269737.2"
3.37968453582452,-7.15774931326021e-07,0.00144269148413401,0.653741637349289,0.999975735778234,"ENSG00000215914.4"
413.838165319837,2.30574171868072e-06,0.00144256206729142,0.815092560874971,0.999975735778234,"ENSG00000008128.23"
371.785082186112,2.77678050143064e-06,0.00144256593397965,0.775233233526975,0.999975735778234,"ENSG00000268575.1"
8.43543076138378,-1.2500574415123e-06,0.00144268786290019,0.589068976688751,0.999975735778234,"ENSG00000227775.3"
12.9389010421982,-2.55118399325485e-06,0.00144268385521575,0.392589284699397,0.999975735778234,"ENSG00000290854.1"
1.7973850201539,9.94674293763241e-07,0.00144269351138921,0.368559493288021,0.999975735778234,"ENSG00000215790.9"
938.859663094189,4.78693315460519e-06,0.00144252076994893,0.674127027056296,0.999975735778234,"ENSG00000008130.15"
1620.76472472911,-2.56929333587033e-06,0.00144229811296672,0.878890927779492,0.999975735778234,"ENSG00000078369.19"
0.561620415269832,-8.76114544032692e-07,0.00144269478729101,0.119083753334115,0.999975735778234,"ENSG00000231050.3"
2.44874430966765,-2.11386841233054e-06,0.00144269379558207,0.0851202055200627,0.999975735778234,"ENSG00000178821.13"
0.343094348290652,-1.29175163716965e-07,0.00144269483818243,0.745310391834285,0.999975735778234,"ENSG00000187730.9"
11.0413828440605,5.51005775676411e-07,0.0014426858241696,0.832719812470199,0.999975735778234,"ENSG00000067606.17"
0.797459247818945,-8.25254314273903e-07,0.00144269453798762,0.238311935686226,0.999975735778234,"ENSG00000271806.1"
0.808795116906224,2.57221843281658e-07,0.00144269392415566,0.781191542122502,0.999975735778234,"ENSG00000182873.5"
201.470768160108,-2.43244465993141e-07,0.00144265858042495,0.960689462131185,0.999975735778234,"ENSG00000162585.17"
104.392786301615,4.0484899868233e-06,0.00144263318633103,0.553983434083605,0.999975735778234,"ENSG00000157933.11"
1.08995806712467,4.49101357075261e-07,0.00144269414640919,0.624421433998026,0.999975735778234,"ENSG00000287356.1"
6.19821077299548,-8.05300860487064e-07,0.00144268900206589,0.701166380396524,0.999975735778234,"ENSG00000116151.14"
1.55050848799353,-1.71700663725858e-07,0.00144269342494913,0.867184559094111,0.999975735778234,"ENSG00000269896.2"
3.21088601711738,4.16655808273047e-07,0.0014426922308172,0.768596325715788,0.999975735778234,"ENSG00000272420.1"
