"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
391.313551927828,-0.585745513229297,0.120158233228639,8.85716303527329e-08,8.40761051609924e-06,"ENSG00000048392.13"
122.183767493941,-0.709954388996658,0.1472637758984,9.01820152452117e-08,8.51099284918249e-06,"ENSG00000116717.13"
1793.37546506284,-0.33053020968938,0.0657453284526766,9.15849819433449e-08,8.5937241390172e-06,"ENSG00000093010.15"
21945.9119237678,0.757875962517735,0.158083854101006,9.93804178277566e-08,9.27190903927876e-06,"ENSG00000137818.12"
97.1556464683454,-0.78343513899227,0.16282401308942,1.02092124261972e-07,9.47078473196146e-06,"ENSG00000282851.2"
88.9489939276625,-0.851644062424283,0.17871404100084,1.08054377734232e-07,9.92787255399043e-06,"ENSG00000079263.19"
344.444711017639,-0.679947018908159,0.141127623705386,1.08843583460788e-07,9.92787255399043e-06,"ENSG00000100596.8"
227.010083978576,-0.62016941057809,0.128879784249359,1.08517560843344e-07,9.92787255399043e-06,"ENSG00000105726.17"
256.049355969577,-0.593458443781107,0.122787888006777,1.10229268638373e-07,9.99840705032622e-06,"ENSG00000157693.15"
225.038894093003,0.557410790365052,0.116415757908889,1.31803037190045e-07,1.18892165094026e-05,"ENSG00000138430.16"
1194.61950090165,0.588249088907799,0.123554377725136,1.37509637523092e-07,1.23358233617556e-05,"ENSG00000232573.1"
4088.30361457959,0.574979439307312,0.120461316917166,1.42655041538873e-07,1.27274801268043e-05,"ENSG00000204628.12"
202.30401051242,0.80413193595542,0.172663262344986,1.45925471797216e-07,1.29485064023541e-05,"ENSG00000214199.3"
62.709954181625,-1.06110953954175,0.227739971757654,1.56459033071536e-07,1.38081439619404e-05,"ENSG00000136514.3"
123.954752955687,-0.957991216079875,0.20520777313617,1.60151389771728e-07,1.40580201118441e-05,"ENSG00000177989.14"
730.202667422573,-0.373725518445424,0.0769768439610115,1.72320441229189e-07,1.49652970422817e-05,"ENSG00000117009.12"
328.370762805994,0.612998147839751,0.130107594860436,1.71502700521365e-07,1.49652970422817e-05,"ENSG00000013306.16"
154.242722592954,0.883114561318333,0.190316876759997,2.0209605756142e-07,1.74583192159011e-05,"ENSG00000172322.14"
764.923401992945,0.614317475324268,0.131549040845408,2.11601216204888e-07,1.81832266156695e-05,"ENSG00000244363.3"
2290.83674518822,-0.539333952082769,0.115510074105192,2.43979647517954e-07,2.08557890315478e-05,"ENSG00000163823.4"
161.973006498038,-1.01597284114696,0.222679213586853,2.49597453890738e-07,2.12248834878858e-05,"ENSG00000188404.10"
716.048710536477,0.45520850919261,0.0972119426580589,2.752660566394e-07,2.32863673924947e-05,"ENSG00000134107.5"
901.951151594833,0.632196166875028,0.137457029135104,2.97849776825888e-07,2.50669758053416e-05,"ENSG00000213621.3"
346.824372880124,-0.529066684924305,0.114051042397546,2.99501235597424e-07,2.5076700890252e-05,"ENSG00000122547.12"
559.420516879063,-0.518486235602126,0.111977265496483,3.08233880863673e-07,2.56761968003122e-05,"ENSG00000162783.11"
1259.35499664033,0.557723035056273,0.120406075706335,3.13004322691247e-07,2.59305882260037e-05,"ENSG00000146278.11"
1253.77096317711,0.48510833928075,0.10411359915859,3.14464167866033e-07,2.59305882260037e-05,"ENSG00000104408.11"
10.5821171688446,2.05841383506289,0.445573182114424,3.23271592200783e-07,2.65228908837296e-05,"ENSG00000108950.12"
155.103013323906,-0.711543130373916,0.15614319610183,3.34373960631369e-07,2.72966182761418e-05,"ENSG00000137200.13"
222.059294279684,-0.904932651751905,0.202529939520762,3.6339098789135e-07,2.9517834125881e-05,"ENSG00000106952.8"
38.4276287854539,-1.69013785199644,0.38098758185638,3.98583507865611e-07,3.22162026382269e-05,"ENSG00000138755.6"
1505.44487697479,0.740279371416414,0.165624711459228,4.10265155723419e-07,3.2997040381755e-05,"ENSG00000214784.4"
1059.19413997493,0.632785466995336,0.140110522526127,4.15985613093142e-07,3.32931230635869e-05,"ENSG00000285565.1"
3946.49934413918,0.606557857406696,0.135024609433833,4.56264165873672e-07,3.63386587132656e-05,"ENSG00000168028.15"
897.430421041984,0.71518397892746,0.159087473647802,4.65864567651381e-07,3.69231592040975e-05,"ENSG00000204387.14"
627.980530450777,0.641369752113619,0.143655690158997,4.88531414937045e-07,3.85326203462663e-05,"ENSG00000235776.2"
152.105695248744,-0.646663799315067,0.14422020439412,5.06032392219335e-07,3.97211099411783e-05,"ENSG00000087077.14"
155.441554827107,-0.646703067145401,0.144422719060993,5.46814411850221e-07,4.27169325467874e-05,"ENSG00000043143.22"
870.195888210362,0.568233431265417,0.12689057971703,5.50193251958787e-07,4.27762153558624e-05,"ENSG00000231006.1"
5295.13744075678,0.606578996158506,0.135763880519007,5.5586750620048e-07,4.30125534300248e-05,"ENSG00000186468.13"
277.390581416998,4.23121535064411,0.990428349789058,5.64559427465418e-07,4.34790649633391e-05,"ENSG00000137673.9"
114.190932136866,0.790833091220669,0.178344120481265,5.69487245051151e-07,4.36526678401416e-05,"ENSG00000268230.5"
256.707410542619,0.722504903804463,0.163248960876462,5.91119537201196e-07,4.50991059994576e-05,"ENSG00000242071.3"
180.021645338152,-0.544494353791144,0.121519527288916,6.08226588395645e-07,4.61884442266776e-05,"ENSG00000185880.13"
6008.34178182677,0.654340017699892,0.148214403271605,6.14689457527222e-07,4.64631239492915e-05,"ENSG00000173812.11"
980.959218752992,-0.663291522537574,0.149945062328792,6.31974977759916e-07,4.75495643404892e-05,"ENSG00000135679.27"
95.1353326574404,1.62923351636344,0.383780432359992,6.7033554081313e-07,5.02044420864953e-05,"ENSG00000172548.15"
1897.62759387672,0.760214536472949,0.173156379808997,6.81442618822972e-07,5.03435006222745e-05,"ENSG00000205871.5"
17379.5140895367,0.500314279212592,0.111061488078555,6.78599969650053e-07,5.03435006222745e-05,"ENSG00000182718.18"
1108.22552922205,0.594037015756381,0.133356735524223,6.79901729257184e-07,5.03435006222745e-05,"ENSG00000105373.19"
5109.33457380383,0.52025209283399,0.116215486339561,6.95138407498838e-07,5.11239854920429e-05,"ENSG00000196531.14"
273.143597363678,0.705743275668693,0.160448882206588,6.99038158439513e-07,5.11802511786634e-05,"ENSG00000216866.5"
208.895852386342,-0.510698941608558,0.11471250136029,7.52268122274845e-07,5.48316144302741e-05,"ENSG00000163947.12"
199.570606634779,-0.533892540437096,0.119334322724549,7.68749658731663e-07,5.57838919027194e-05,"ENSG00000132109.10"
24.8394220692366,3.87801787490941,0.919860432698608,7.84368909323093e-07,5.66654477102572e-05,"ENSG00000235385.3"
594.868762763016,0.731653693607015,0.169548387756565,7.98482822311323e-07,5.74309649333787e-05,"ENSG00000249264.1"
168.731955310389,-0.543222036455034,0.123414354769985,8.22841335231124e-07,5.89233792996428e-05,"ENSG00000239713.9"
838.962680677808,-0.378706851707165,0.0838957745919798,8.55274434094541e-07,6.09784527749414e-05,"ENSG00000172936.18"
83.6910973163904,-0.830577796017573,0.191985295342719,9.28972295461991e-07,6.59449159478606e-05,"ENSG00000196814.15"
1451.95945628149,1.01202236126507,0.237980354607811,9.39270698847105e-07,6.63873277059597e-05,"ENSG00000143387.14"
846.663365049129,0.772578249456944,0.17989648114771,9.4953464411838e-07,6.6823500579831e-05,"ENSG00000240376.1"
859.571180172092,0.797955576371452,0.185548495096325,9.57787506028005e-07,6.71150069138165e-05,"ENSG00000225200.2"
